Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
"4200629555","80NSSC17K0018","WASHINGTON UNIVERSITY","HQ","ANALYSES AND INTERPRETATIONS OF NOBLE GASES DELIVERED BY GENESIS AND STARDUST MISSIONS - PHASE 2","LABORATORY ANALYSIS OF RETURNED SAMPLES","ALEXANDER MESHIK","JEFFREY GROSSMAN","2017-08-07","2018-05-01","2021-04-30","Approved/ Awarded","Distribution"
"4200629523","80NSSC17K0019","UNIVERSITY OF CALIFORNIA - RIVERSIDE","HQ","THE BIGGEST BADDEST BABIES IN THE NURSERY: COMBINING SPITZER, WISE & HERSCHEL OBSERVATIONS TO STUDY THE FIRST SAMPLE OF MASSIVE GALAXIES AND THEIR ENVIRONMENTS AT 2 < Z< 6","ASTROPHYSICS DATA ANALYSIS","GILLIAN WILSON","DOUGLAS HUDGINS","2017-07-19","2017-06-12","2019-06-11","Approved/ Awarded","Distribution"
"4200644797","80NSSC17K0019 S01","UNIVERSITY OF CALIFORNIA - RIVERSIDE","HQ","THE BIGGEST BADDEST BABIES IN THE NURSERY: COMBINING SPITZER, WISE & HERSCHEL OBSERVATIONS TO STUDY THE FIRST SAMPLE OF MASSIVE GALAXIES AND THEIR ENVIRONMENTS AT 2 < Z< 6","ASTROPHYSICS DATA ANALYSIS","GILLIAN WILSON","DOUGLAS HUDGINS","2017-11-07","2018-10-02","2019-12-31","Approved/ Awarded","Distribution"
"4200629336","80NSSC17K0022","SOUTHERN METHODIST UNIVERSITY","HQ","DEVELOPMENT OF AN INCORPORATED PLATFORM TO CHARACTERIZE HYDROLOGY-DRIVEN LANDSLIDE HAZARDS IN NORTHWESTERN US","INTERDISCIPLINARY SCIENCE","ZHONG LU","Gerald Bawden","2017-08-24","2017-06-12","2020-06-11","Approved/ Awarded","Distribution"
"4200629510","80NSSC17K0024","STANFORD UNIVERSITY","HQ","INTRA-BINARY SHOCK EMISSION IN THE BLACK WIDOW POPULATION","ASTROPHYSICS DATA ANALYSIS","ROGER ROMANI","DOUGLAS HUDGINS","2017-07-13","2017-06-12","2020-06-11","Approved/ Awarded","Distribution"
"4200640213","80NSSC17K0024 S01","STANFORD UNIVERSITY  (Leland Stanford Junior University)","HQ","INTRA-BINARY SHOCK EMISSION IN THE BLACK WIDOW POPULATION","ASTROPHYSICS DATA ANALYSIS","ROGER ROMANI","DOUGLAS HUDGINS","2017-09-19","2017-06-12","2020-06-11","Approved/ Awarded","Distribution"
"4200644795","80NSSC17K0024 S02","STANFORD UNIVERSITY  (Leland Stanford Junior University)","HQ","INTRA-BINARY SHOCK EMISSION IN THE BLACK WIDOW POPULATION","ASTROPHYSICS DATA ANALYSIS","ROGER ROMANI","DOUGLAS HUDGINS","2017-12-14","2017-06-12","2020-06-11","Approved/ Awarded","Distribution"
"4200629552","80NSSC17K0025","CALIFORNIA INSTITUTE OF TECHNOLOGY","HQ","GENESIS SAMPLES: ANALYSIS AND TECHNICAL ENABLING","LABORATORY ANALYSIS OF RETURNED SAMPLES","DONALD BURNETT","JEFFREY GROSSMAN","2017-07-18","2017-09-01","2020-08-31","Approved/ Awarded","Distribution"
"4200629522","80NSSC17K0026","California Institute of Technology","HQ","STAR, DISK, AND PLANET PHENOMENA AT <10 MILLION YEAR AGES WITH K2","ASTROPHYSICS DATA ANALYSIS","Lynne Hillenbrand","DOUGLAS HUDGINS","2017-08-09","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"4200644796","80NSSC17K0026 S01","California Institute of Tech (Caltech)","HQ","STAR, DISK, AND PLANET PHENOMENA AT <10 MILLION YEAR AGES WITH K2","ASTROPHYSICS DATA ANALYSIS","Lynne Hillenbrand","DOUGLAS HUDGINS","2017-11-08","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"4200629296","80NSSC17K0028","UNIVERSITY OF MIAMI - KEY BISCAYNE","HQ","RAINFALL-TRIGGERED VOLCANIC ERUPTIONS","INTERDISCIPLINARY SCIENCE","FALK AMELUNG","Gerald Bawden","2017-08-03","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"4200646358","80NSSC17K0028 S01","UNIVERSITY OF MIAMI - KEY BISCAYNE","HQ","RAINFALL-TRIGGERED VOLCANIC ERUPTIONS","INTERDISCIPLINARY SCIENCE","FALK AMELUNG","Gerald Bawden","2017-11-27","2017-06-23","2020-06-22","Approved/ Awarded","Distribution"
"4200629018","80NSSC17K0030","UNIVERSITY OF DENVER","HQ","EVOLUTION OF A MULTI-FUNCTIONAL ADHESION MODULE NECESSARY FOR COMPLEX MULTICELLULARITY","EXOBIOLOGY","SCOTT NICHOLS","Lindsay Hays","2017-07-17","2017-07-05","2020-07-04","Approved/ Awarded","Distribution"
"4200642471","80NSSC17K0030 S001","UNIVERSITY OF DENVER","HQ","EVOLUTION OF A MULTI-FUNCTIONAL ADHESION MODULE NECESSARY FOR COMPLEX MULTICELLULARITY","EXOBIOLOGY","SCOTT NICHOLS","MICHAEL NEW","2017-09-29","2017-07-05","2020-07-04","Approved/ Awarded","Distribution"
"4200628746","80NSSC17K0031","UNIVERSITY OF CALIFORNIA - SANTA BARBARA","HQ","RESURRECTING RNA POLYMERASE RIBOZYMES FROM THE RIBOSOME","EXOBIOLOGY","LUC JAEGER","MICHAEL NEW","2017-07-13","2017-04-03","2020-04-02","Approved/ Awarded","Distribution"
"4200629065","80NSSC17K0032","UNIVERSITY OF CALIFORNIA - BERKELEY","HQ","CURIE: CUBESAT RADIO INTERFEROMETRY EXPERIMENT","HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE","DAVID SUNDKVIST","John Moses","2017-08-01","2017-07-05","2021-07-04","Approved/ Awarded","Distribution"
"4200628741","80NSSC17K0033","TEMPLE UNIVERSITY","HQ","DNA REPAIR UNDER EXTREME CONDITIONS - EXTENDED STUDIES","EXOBIOLOGY","ROBERT STANLEY","Lindsay Hays","2017-08-10","2017-09-01","2021-08-31","Approved/ Awarded","Distribution"
"4200628740","80NSSC17K0034","PENN STATE","HQ","PRE-CELLULAR COMPARTMENTALIZATION FOR RNA SYNTHESIS, STRUCTURE, AND FUNCTION","EXOBIOLOGY","CHRISTINE KEATING","Lindsay Hays","2017-07-19","2017-08-01","2021-07-31","Approved/ Awarded","Distribution"
"4200642470","80NSSC17K0034 S01","PENNSYLVANIA STATE UNIVERSITY","HQ","PRE-CELLULAR COMPARTMENTALIZATION FOR RNA SYNTHESIS, STRUCTURE, AND FUNCTION","EXOBIOLOGY","CHRISTINE KEATING","MICHAEL NEW","2017-09-29","2017-08-01","2021-07-31","Approved/ Awarded","Distribution"
"4200628167, 4200628167","80NSSC17K0039","UNIVERSITY OF NOTRE DAME","HQ","AUGMENTATION REQUEST TO NASA EARLY CAREER FELLOWSHIP: COMPLETING THE ILOCATER SPECTROGRAPH","UNSOLICITED","JUSTIN CREPP","MAX BERNSTEIN","2017-08-01","2017-06-01","2018-09-30","Approved/ Awarded","Distribution"
"4200626915","80NSSC17K0044","Aerospace Corporation, The","HQ","LOW-LATITUDE IONOSPHERE/THERMOSPHERE ENHANCEMENTS IN DENSITY (LLITED) CUBESAT MISSION","HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE","REBECCA BISHOP","Thomas Johnson","2017-07-26","2017-05-22","2020-05-21","Approved/ Awarded","Distribution"
"4200625330","80NSSC17K0047","EXPLORE MARS INC.","HQ","HUMANS TO MARS PROJECT","SINGLE SOURCE","CHRIS CARBERRY","Kathleen Boggs","2017-08-03","2017-05-03","2018-05-01","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0047 S01","Explore Mars, Inc","HQ","HUMANS TO MARS PROJECT","SINGLE SOURCE","CHRIS CARBERRY","Kathleen Boggs","2017-11-17","2018-02-01","2018-05-01","Approved/ Awarded","Distribution"
"4200622623","80NSSC17K0049","UNIVERSITY OF SAN DIEGO - SCRIPPS","HQ","MERGING SATELLITE AND NUMERICAL MODEL DATA IN THE CALIFORNIA CURRENT TO CREATE CONTINUOUS IMAGERY AND FORECASTS OF HARMFUL ALGAL BLOOMS","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2012","CLARISSA ANDERSON","WILLIAM TURNER","2017-08-04","2017-08-03","2019-08-02","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0049 S01","Scripps Institution of Oceanography (legal bs name:  U of California, San Diego)","HQ","MERGING SATELLITE AND NUMERICAL MODEL DATA IN THE CALIFORNIA CURRENT TO CREATE CONTINUOUS IMAGERY AND FORECASTS OF HARMFUL ALGAL BLOOMS","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2012","CLARISSA ANDERSON","WILLIAM TURNER","2017-09-05","2017-08-03","2019-08-02","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0049 S02","Scripps Institution of Oceanography (legal bs name:  U of California, San Diego)","HQ","MERGING SATELLITE AND NUMERICAL MODEL DATA IN THE CALIFORNIA CURRENT TO CREATE CONTINUOUS IMAGERY AND FORECASTS OF HARMFUL ALGAL BLOOMS","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2012","CLARISSA ANDERSON","WILLIAM TURNER","2017-09-22","2017-08-03","2019-08-02","Approved/ Awarded","Distribution"
"4200621674, 4200621674","80NSSC17K0050","UNIVERSITY OF WISCONSIN","HQ","THE STELLAR STRUCTURE OF THE MILKY WAY: MAPPING THE NON-AXISYMMETRIC STRUCTURE OF THE BULGE, DISK, AND BAR(S)","ASTROPHYSICS DATA ANALYSIS","ROBERT BENJAMIN","DOUGLAS HUDGINS","2017-07-18","2017-06-26","2020-06-25","Approved/ Awarded","Distribution"
"4200640212","80NSSC17K0050 S01","University of Wisconsin-Whitewater","HQ","THE STELLAR STRUCTURE OF THE MILKY WAY: MAPPING THE NON-AXISYMMETRIC STRUCTURE OF THE BULGE, DISK, AND BAR(S)","ASTROPHYSICS DATA ANALYSIS","ROBERT BENJAMIN","DOUGLAS HUDGINS","2017-10-24","2017-06-26","2020-06-25","Approved/ Awarded","Distribution"
"4200622532","80NSSC17K0051","NEW MEXICO STATE UNIVERSTIY","HQ","SUPPORTING PASTORALIST COMMUNITIES IN WEST AFRICA THROUGH REMOTE SENSING OF RANGELAND FORAGE PRODUCTION, VEGETATION, STRUCTURE, FORAGE PRODUCTION, AND LONG-TERM TREND ANALYSIS","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2015","NIALL HANAN","Nancy Searby","2017-07-25","2017-07-12","2020-07-11","Approved/ Awarded","Distribution"
"4200637129","80NSSC17K0051 S01","NEW MEXICO STATE UNIVERSTIY","HQ","SUPPORTING PASTORALIST COMMUNITIES IN WEST AFRICA THROUGH REMOTE SENSING OF RANGELAND FORAGE PRODUCTION, VEGETATION, STRUCTURE, FORAGE PRODUCTION, AND LONG-TERM TREND ANALYSIS","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2015","Niall Hanan","Nancy Searby","2017-09-27","2017-07-12","2020-07-11","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0055","JOHNS HOPKINS UNIVERSITY","HQ","SCEPS IN SPACE - NON-RADIOISOTOPE POWER SYSTEMS FOR SUNLESS SOLAR SYSTEM EXPLORATION MISSIONS","NASA INNOVATIVE ADVANCED CONCEPTS (NIAC) PHASE II","MICHAEL PAUL","Jason Derleth","2017-07-19","(N/A)","(N/A)","Approved/ Awarded","Distribution"
"4200639836","80NSSC17K0056","XS RESEARCH LLC","HQ","DIRECT EVALUATION OF BALLOONING INSTABILITY THEORY FOR SUBSTORM ONSET USING MULTI-SPACECRAFT OBSERVATIONS - GMEPE","HELIOPHYSICS SUPPORTING RESEARCH","XIAOYAN XING","ARIK POSNER","2017-09-06","2017-09-05","2020-09-04","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0057","Space Telescope Science Institute","HQ","MASS LOSS AT HIGHER METALLICITY: QUANTIFYING THE MASS RETURN FROM EVOLVED STARS IN THE GALACTIC BULGE","ASTROPHYSICS DATA ANALYSIS","BENJAMIN  SARGENT","DOUGLAS HUDGINS","2017-07-27","2017-07-24","2018-07-23","Approved/ Awarded","Distribution"
"4200628021","80NSSC17K0058","MICHIGAN TECHNOLOGICAL UNIVERSITY","HQ","SNOWFALL IN THE GPM ERA: ASSESSING GPM SNOWFALL AND ICE MICROPHYSICAL RETRIEVALS USING INDEPENDENT SPACEBORNE AND GROUND-BASED OBSERVATIONS","PRECIPITATION MEASUREMENT MISSIONS SCIENCE TEAM","MARK KULIE","Ramesh Kakar","2017-07-27","2017-07-26","2019-07-25","Approved/ Awarded","Distribution"
"4200633764, 4200633476","80NSSC17K0059","UNIVERSITY OF ARIZONA","HQ","CLIMATIC CONTROL OF EXPLOSIVE COLCANISM ON MARS","RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2014","JEFFREY ANDREWS-HANNA","Delia Santiago-materese","2017-09-08","2017-07-20","2020-07-19","Approved/ Awarded","Distribution"
"4200615806","80NSSC17K0064","WORLD METEOROLOGICAL ORGANIZATION ( GROUP ON EARTH OBSERVATIONS )","HQ","THE GROUP ON EARTH OBSERVATIONS: MAXIMIZING THE VALUE OF EARTH OBSERVATIONS FOR SOCIETAL BENEFIT IN THE FACE OF GLOBAL CHALLENGES","UNSOLICITED","BARBARA RYAN","LAWRENCE FRIEDL","2017-07-21","2017-02-03","2022-02-02","Approved/ Awarded","Distribution"
"4200629816","80NSSC17K0070","University of Illinois at Urbana?Champaign","HQ","COMPACT BINARY MERGERS IN GENERAL RELATIVITY","ASTROPHYSICS THEORY","STUART SHAPIRO","Sanaz Vahidinia","2017-07-24","2017-07-01","2020-06-30","Approved/ Awarded","Distribution"
"4200630546","80NSSC17K0071","REGENTS OF THE UNIVERSITY OF COLORADO, THE","HQ","CHARACTERIZATION OF THE SPATIO-TEMPORAL VARIABILITY OF SNOW PROPERTIES TO SUPPORT ACTIVE AND PASSIVE MICROWAVE REMOTE SENSING OF SNOW","TERRESTRIAL HYDROLOGY","NOAH MOLOTCH","Jared Entin","2017-08-22","2017-06-26","2022-06-25","Approved/ Awarded","Distribution"
"4200630558","80NSSC17K0073","University Corporation For Atmospheric Research","HQ","ADVANCING CLOUD MICROPHYSICS FOR SEAMLESS PREDICTION OF WEATHER AND CLIMATE","MODELING, ANALYSIS, AND PREDICTION","ANDREW GETTELMAN","DAVID CONSIDINE","2017-07-12","2017-06-26","2021-06-25","Approved/ Awarded","Distribution"
"4200629989","80NSSC17K0075","UNIVERSITY OF CALIFORNIA - SANTA BARBARA","HQ","IMPROVING MKID PERFORMANCE AT THE UVOIR WAVELENGTHS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","BENJAMIN MAZIN","Kurt Sacksteder","2017-07-21","2017-08-01","2021-07-31","Approved/ Awarded","Distribution"
"4200629990","80NSSC17K0076","UNIVERSITY OF CALIFORNIA - LOS ANGELES","HQ","A HIGH DV MINIATURE ION THRUSTER FOR SMALLSAT PRIMARY PROPULSION","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","RICHARD WIRZ","KURT SACKSTEDER","2017-07-21","2017-08-01","2021-07-31","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0076 P00001","University of California-Los Angeles","HQ","A HIGH DV MINIATURE ION THRUSTER FOR SMALLSAT PRIMARY PROPULSION","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","RICHARD WIRZ","KURT SACKSTEDER","2017-11-17","2017-08-01","2018-07-31","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0076 S01","University of California-Los Angeles","HQ","A HIGH DV MINIATURE ION THRUSTER FOR SMALLSAT PRIMARY PROPULSION","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","RICHARD WIRZ","KURT SACKSTEDER","2017-11-17","2017-08-01","2018-07-31","Approved/ Awarded","Distribution"
"4200630002","80NSSC17K0077","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","HQ","ENHANCING DOCKING AND MANIPULATION CAPABILITY FOR MICROGRAVITY ROBOTIC FREE FLYERS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","DAVID MILLER","HUNG NGUYEN","2017-07-21","2017-09-01","2021-08-31","Approved/ Awarded","Distribution"
"4200630005","80NSSC17K0081","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","HQ","2D MATERIALS FOR ENERGY HARVESTING AND SENSING","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","TOMAS PALACIOS","HUNG NGUYEN","2017-07-21","2017-08-01","2021-07-31","Approved/ Awarded","Distribution"
"4200630003","80NSSC17K0082","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","HQ","ADDITIVE MANUFACTURING OF LOW WORK FUNCTION OXIDES FOR SPACEBORNE THERMIONIC EMISSION APPLICATIONS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","ANASTASIOS HART","Kurt Sacksteder","2017-07-21","2017-08-01","2021-07-31","Approved/ Awarded","Distribution"
"4200630006","80NSSC17K0083","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","HQ","A GROUND-BASED ANALOG FOR CNS EXPOSURE TO SPACE RADIATION: A SYSTEM FOR INTEGRATING MICROBEAM TECHNOLOGY AND NEURONAL CULTURE","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","JULIE GREENBERG","HUNG NGUYEN","2017-07-21","2017-08-01","2021-07-31","Approved/ Awarded","Distribution"
"4200630517","80NSSC17K0084","UNIVERSITY OF CALIFORNIA - SANTA BARBARA","HQ","MATERIALS DEGRADATION DURING THE STRESSED OXIDATION OF CMCS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","SAMANTHA DALY","HUNG NGUYEN","2017-07-21","2017-09-01","2021-08-31","Approved/ Awarded","Distribution"
"4200630547","80NSSC17K0085","UNIVERSITY OF COLORADO ? BOULDER","HQ","A CONCEPTUAL DESIGN AND CONCEPT OF OPERATIONS FOR INTERMITTENT SHORT-RADIUS CENTRIFUGATION FOR ARTIFICIAL GRAVITY","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","TORIN CLARK","HUNG NGUYEN","2017-07-21","2017-08-15","2021-08-14","Approved/ Awarded","Distribution"
"4200630551","80NSSC17K0088","UNIVERSITY OF SOUTH FLORIDA","HQ","BIOMECHANICS FOR ENHANCEMENT & VERIFICATION OF COUNTERMEASURE ANALYSIS TOOLS FOR HUMAN EXPLORATION MISSIONS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","STEPHANIE CAREY","Kurt Sacksteder","2017-07-21","2017-08-21","2018-08-20","Approved/ Awarded","Distribution"
"4200630588","80NSSC17K0089","UNIVERSITY OF TEXAS - AUSTIN","HQ","DEVELOPMENT OF SECONDARY LITHIUM-SULFUR BATTERIES FOR LOW TEMPERATURE ENVIRONMENTS","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","ARUMUGAM MANTHIRAM","HUNG NGUYEN","2017-07-21","2017-08-01","2021-07-31","Approved/ Awarded","Distribution"
"4200630004","80NSSC17K0090","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","HQ","MODELING OXYGEN PRODUCTION ON MARS AND EXTENSION TO A HUMAN-SCALE MISSION","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","JEFFREY HOFFMAN","HUNG NGUYEN","2017-07-21","2017-09-01","2021-08-31","Approved/ Awarded","Distribution"
"4200633765, 4200633475","80NSSC17K0092","COLGATE UNIVERSITY","HQ","THE TITAN TUMBLER: INVESTIGATING ENDMEMBER SEDIMENTOLOGICAL PROCESSES ON TITAN","SOLAR SYSTEM WORKINGS","JOSEPH LEVY","Delia Santiago-Materese","2017-09-01","2017-08-30","2019-08-29","Approved/ Awarded","Distribution"
"4200629981","80NSSC17K0093","GEORGIA TECH RESEARCH CORPORATION","HQ","STOCHASTIC OPTIMAL CONTROL FOR POWERED DESCENT GUIDANCE","NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017","PANAGIOTIS TSIOTRAS","Kurt Sacksteder","2017-07-21","2017-08-01","2021-07-31","Approved/ Awarded","Distribution"
"4200630797","80NSSC17K0096","SRI INTERNATIONAL","HQ","MEMBRANE EXTRACTION FOR SPACE APPLICATIONS","PLANETARY INSTRUMENT CONCEPTS FOR THE ADVANCEMENT OF SOLAR SYSTEM OBSERVATIONS","ROBERT SHORT","James Gaier","2017-08-28","2017-07-01","2020-06-30","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0096 S01","SRI INTERNATIONAL","HQ","MEMBRANE EXTRACTION FOR SPACE APPLICATIONS","PLANETARY INSTRUMENT CONCEPTS FOR THE ADVANCEMENT OF SOLAR SYSTEM OBSERVATIONS","ROBERT SHORT","James Gaier","2017-11-03","2018-05-29","2020-06-30","Approved/ Awarded","Distribution"
"4200630700","80NSSC17K0098","FLORIDA INTERNATIONAL UNIVERSITY","HQ","CASCADING HAZARDS: UNDERSTANDING TRIGGERING RELATIONS BETWEEN WET TROPICAL CYCLONES, LANDSLIDES, AND EARTHQUAKES","INTERDISCIPLINARY SCIENCE","SHIMON WDOWINSKI","Gerald Bawden","2017-08-31","2017-06-28","2020-06-27","Approved/ Awarded","Distribution"
"4200646349","80NSSC17K0098 S01","Florida International University","HQ","CASCADING HAZARDS: UNDERSTANDING TRIGGERING RELATIONS BETWEEN WET TROPICAL CYCLONES, LANDSLIDES, AND EARTHQUAKES","INTERDISCIPLINARY SCIENCE","Shimon Wdowinski","Gerald Bawden","2017-11-22","2017-06-28","2020-06-27","Approved/ Awarded","Distribution"
"4200630799","80NSSC17K0099","SOUTHWEST RESEARCH INSTITUTE","HQ","EXTENDING IN-SITU DATING TO NEW GEOCHRONOMETERS: PB-PB, SM-ND, RE-OS, AND LU-HF","PLANETARY INSTRUMENT CONCEPTS FOR THE ADVANCEMENT OF SOLAR SYSTEM OBSERVATIONS","SCOTT ANDERSON","James Gaier","2017-07-17","2017-06-28","2020-06-27","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0099 S001","Southwest Research Institute","HQ","EXTENDING IN-SITU DATING TO NEW GEOCHRONOMETERS: PB-PB, SM-ND, RE-OS, AND LU-HF","PLANETARY INSTRUMENT CONCEPTS FOR THE ADVANCEMENT OF SOLAR SYSTEM OBSERVATIONS","SCOTT ANDERSON","James Gaier","2017-10-19","2017-06-28","2020-06-27","Approved/ Awarded","Distribution"
"(N/A)","80NSSC17K0099 S002","Southwest Research Institute","HQ","EXTENDING IN-SITU DATING TO NEW GEOCHRONOMETERS: PB-PB, SM-ND, RE-OS, AND LU-HF","PLANETARY INSTRUMENT CONCEPTS FOR THE ADVANCEMENT OF SOLAR SYSTEM OBSERVATIONS","SCOTT ANDERSON","James Gaier","2017-10-20","2017-06-28","2020-06-27","Approved/ Awarded","Distribution"
"4200644442","80NSSC17K0099 S003","Southwest Research Institute","HQ","EXTENDING IN-SITU DATING TO NEW GEOCHRONOMETERS: PB-PB, SM-ND, RE-OS, AND LU-HF","PLANETARY INSTRUMENT CONCEPTS FOR THE ADVANCEMENT OF SOLAR SYSTEM OBSERVATIONS","SCOTT ANDERSON","James Gaier","2017-10-31","2017-06-28","2020-06-27","Approved/ Awarded","Distribution"
