Purchase Requisition Number,Grant Number,Institution,NASA Center,Proposal Title,Program Title,Principal Investigator Name,Technical Officer,Award Date,Performance Start Date,Performance End Date,Status,Description of Action
4200685914,80NSSC17K0017 P00003,UNIVERSITY OF COLORADO - BOULDER,HQ,THE INTERACTION OF MASS MOVEMENTS WITH NATURAL HAZARDS UNDER CHANGING HYDROLOGIC CONDITIONS,INTERDISCIPLINARY SCIENCE,KRISTY TIAMPO,Gerald Bawden,2/5/2019,6/22/2017,6/21/2021,Approved/ Awarded,Distribution
4200689901,80NSSC17K0017 P00004,UNIVERSITY OF COLORADO - BOULDER,HQ,THE INTERACTION OF MASS MOVEMENTS WITH NATURAL HAZARDS UNDER CHANGING HYDROLOGIC CONDITIONS,INTERDISCIPLINARY SCIENCE,KRISTY TIAMPO,Gerald Bawden,3/7/2019,6/22/2017,6/21/2021,Approved/ Awarded,Distribution
4200707022,80NSSC17K0017 P00005,UNIVERSITY OF COLORADO,HQ,THE INTERACTION OF MASS MOVEMENTS WITH NATURAL HAZARDS UNDER CHANGING HYDROLOGIC CONDITIONS,INTERDISCIPLINARY SCIENCE,KRISTY TIAMPO,Gerald Bawden,8/17/2019,6/22/2017,6/21/2021,Approved/ Awarded,Distribution
4200716339,80NSSC17K0017 P00006,UNIVERSITY OF COLORADO,HQ,THE INTERACTION OF MASS MOVEMENTS WITH NATURAL HAZARDS UNDER CHANGING HYDROLOGIC CONDITIONS,INTERDISCIPLINARY SCIENCE,KRISTY TIAMPO,Gerald Bawden,11/6/2019,6/22/2017,6/21/2021,Approved/ Awarded,Distribution
4200701907,80NSSC17K0018 P00001,WASHINGTON UNIVERSITY,HQ,ANALYSES AND INTERPRETATIONS OF NOBLE GASES DELIVERED BY GENESIS AND STARDUST MISSIONS - PHASE 2,LABORATORY ANALYSIS OF RETURNED SAMPLES,STEPHANIE BEMBERG,JEFFREY GROSSMAN,6/25/2019,5/1/2018,4/30/2021,Approved/ Awarded,Distribution
"4200690152, 4200694347",80NSSC17K0019 P00002,UNIVERSITY OF CALIFORNIA - RIVERSIDE,HQ,"THE BIGGEST BADDEST BABIES IN THE NURSERY: COMBINING SPITZER, WISE & HERSCHEL OBSERVATIONS TO STUDY THE FIRST SAMPLE OF MASSIVE GALAXIES AND THEIR ENVIRONMENTS AT 2 < Z< 6",ASTROPHYSICS DATA ANALYSIS,GILLIAN WILSON,DOUGLAS HUDGINS,4/11/2019,1/1/2018,12/31/2019,Approved/ Awarded,Distribution
(N/A),80NSSC17K0019 P00003,UNIVERSITY OF CALIFORNIA - RIVERSIDE,HQ,"THE BIGGEST BADDEST BABIES IN THE NURSERY: COMBINING SPITZER, WISE & HERSCHEL OBSERVATIONS TO STUDY THE FIRST SAMPLE OF MASSIVE GALAXIES AND THEIR ENVIRONMENTS AT 2 < Z< 6",ASTROPHYSICS DATA ANALYSIS,GILLIAN WILSON,DOUGLAS HUDGINS,12/4/2019,1/1/2018,12/31/2020,Approved/ Awarded,Distribution
(N/A),80NSSC17K0021 P00008,UNIVERSITY OF FLORIDA,JSC,"BED REST COMBINED WITH 0.5% CO2 AS A SPACEFLIGHT ANALOG TO STUDY NEUROCOGNITIVE CHANGES: EXTENT, LONGEVITY, AND NEURAL BASES",BEHAVIORAL HEALTH & PERFORMANCE AND HUMAN HEALTH COUNTERMEASURES  TOPICS,RACHEL SEIDLER,Diana Risin,6/3/2019,6/29/2017,12/28/2019,Approved/ Awarded,Distribution
4200719086,80NSSC17K0021 P00009,UNIVERSITY OF FLORIDA,JSC,"BED REST COMBINED WITH 0.5% CO2 AS A SPACEFLIGHT ANALOG TO STUDY NEUROCOGNITIVE CHANGES: EXTENT, LONGEVITY, AND NEURAL BASES",BEHAVIORAL HEALTH & PERFORMANCE AND HUMAN HEALTH COUNTERMEASURES  TOPICS,RACHEL SEIDLER,Diana Risin,12/18/2019,6/29/2017,1/1/2021,Approved/ Awarded,Distribution
4200709075,80NSSC17K0022 P00004,SOUTHERN METHODIST UNIVERSITY,HQ,DEVELOPMENT OF AN INCORPORATED PLATFORM TO CHARACTERIZE HYDROLOGY-DRIVEN LANDSLIDE HAZARDS IN NORTHWESTERN US,INTERDISCIPLINARY SCIENCE,ZHONG LU,Gerald Bawden,9/9/2019,6/12/2017,6/11/2020,Approved/ Awarded,Distribution
4200716338,80NSSC17K0022 P00005,SOUTHERN METHODIST UNIVERSITY,HQ,DEVELOPMENT OF AN INCORPORATED PLATFORM TO CHARACTERIZE HYDROLOGY-DRIVEN LANDSLIDE HAZARDS IN NORTHWESTERN US,INTERDISCIPLINARY SCIENCE,ZHONG LU,Gerald Bawden,11/7/2019,6/12/2017,6/11/2020,Approved/ Awarded,Distribution
4200707036,80NSSC17K0024 P00005,STANFORD UNIVERSITY,HQ,INTRA-BINARY SHOCK EMISSION IN THE BLACK WIDOW POPULATION,ASTROPHYSICS DATA ANALYSIS,ROGER ROMANI,DOUGLAS HUDGINS,8/14/2019,6/12/2017,6/11/2020,Approved/ Awarded,Distribution
4200715437,80NSSC17K0024 P00006,STANFORD UNIVERSITY,HQ,INTRA-BINARY SHOCK EMISSION IN THE BLACK WIDOW POPULATION,ASTROPHYSICS DATA ANALYSIS,ROGER ROMANI,DOUGLAS HUDGINS,11/5/2019,6/12/2017,6/11/2020,Approved/ Awarded,Distribution
4200705255,80NSSC17K0025 P00002,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,GENESIS SAMPLES: ANALYSIS AND TECHNICAL ENABLING,LABORATORY ANALYSIS OF RETURNED SAMPLES,DONALD BURNETT,JEFFREY GROSSMAN,7/23/2019,9/1/2017,8/31/2020,Approved/ Awarded,Distribution
4200698091,80NSSC17K0026 P00004,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,"STAR, DISK, AND PLANET PHENOMENA AT <10 MILLION YEAR AGES WITH K2",ASTROPHYSICS DATA ANALYSIS,Lynne Hillenbrand,DOUGLAS HUDGINS,5/15/2019,6/23/2017,6/22/2020,Approved/ Awarded,Distribution
4200714368,80NSSC17K0026 P00005,CALIFORNIA INSTITUTE OF TECHNOLOGY,HQ,"STAR, DISK, AND PLANET PHENOMENA AT <10 MILLION YEAR AGES WITH K2",ASTROPHYSICS DATA ANALYSIS,Lynne Hillenbrand,DOUGLAS HUDGINS,10/22/2019,6/23/2017,6/22/2020,Approved/ Awarded,Distribution
4200707214,80NSSC17K0028 P00004,UNIVERSITY OF MIAMI - RSMAS,HQ,RAINFALL-TRIGGERED VOLCANIC ERUPTIONS,INTERDISCIPLINARY SCIENCE,FALK AMELUNG,Gerald Bawden,8/20/2019,6/23/2017,6/22/2020,Approved/ Awarded,Distribution
4200716337,80NSSC17K0028 P00005,UNIVERSITY OF MIAMI - RSMAS,HQ,RAINFALL-TRIGGERED VOLCANIC ERUPTIONS,INTERDISCIPLINARY SCIENCE,FALK AMELUNG,Gerald Bawden,11/14/2019,6/23/2017,6/22/2020,Approved/ Awarded,Distribution
4200689857,80NSSC17K0030 P00003,UNIVERSITY OF DENVER,HQ,EVOLUTION OF A MULTI-FUNCTIONAL ADHESION MODULE NECESSARY FOR COMPLEX MULTICELLULARITY,EXOBIOLOGY,SCOTT NICHOLS,Lindsay Hays,3/8/2019,7/5/2017,7/4/2020,Approved/ Awarded,Distribution
4200701830,80NSSC17K0030 P00004,UNIVERSITY OF DENVER,HQ,EVOLUTION OF A MULTI-FUNCTIONAL ADHESION MODULE NECESSARY FOR COMPLEX MULTICELLULARITY,EXOBIOLOGY,SCOTT NICHOLS,Lindsay Hays,8/27/2019,7/5/2017,7/4/2020,Approved/ Awarded,Distribution
4200710396,80NSSC17K0031 P00004,University of California-Santa Barbara,HQ,RESURRECTING RNA POLYMERASE RIBOZYMES FROM THE RIBOSOME,EXOBIOLOGY,LUC JAEGER,MICHAEL NEW,9/21/2019,4/3/2017,4/2/2020,Approved/ Awarded,Distribution
4200704919,80NSSC17K0032 P00002,UNIVERSITY OF CALIFORNIA - BERKELEY,HQ,CURIE: CUBESAT RADIO INTERFEROMETRY EXPERIMENT,HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE,DAVID SUNDKVIST,John Moses,8/12/2019,7/5/2017,7/4/2021,Approved/ Awarded,Distribution
4200689871,80NSSC17K0033 P00002,TEMPLE UNIVERSITY,HQ,DNA REPAIR UNDER EXTREME CONDITIONS - EXTENDED STUDIES,EXOBIOLOGY,ROBERT STANLEY,Lindsay Hays,3/6/2019,9/1/2017,8/31/2021,Approved/ Awarded,Distribution
4200706713,80NSSC17K0033 P00003,TEMPLE UNIVERSITY,HQ,DNA REPAIR UNDER EXTREME CONDITIONS - EXTENDED STUDIES,EXOBIOLOGY,ROBERT STANLEY,Lindsay Hays,8/6/2019,9/1/2017,8/31/2021,Approved/ Awarded,Distribution
4200689856,80NSSC17K0034 P00003,PENNSYLVANIA STATE UNIVERSITY,HQ,"PRE-CELLULAR COMPARTMENTALIZATION FOR RNA SYNTHESIS, STRUCTURE, AND FUNCTION",EXOBIOLOGY,CHRISTINE KEATING,Lindsay Hays,3/7/2019,8/1/2017,7/31/2021,Approved/ Awarded,Distribution
4200701829,80NSSC17K0034 P00004,PENNSYLVANIA STATE UNIVERSITY,HQ,"PRE-CELLULAR COMPARTMENTALIZATION FOR RNA SYNTHESIS, STRUCTURE, AND FUNCTION",EXOBIOLOGY,CHRISTINE KEATING,Lindsay Hays,11/19/2019,8/1/2017,7/31/2021,Approved/ Awarded,Distribution
(N/A),80NSSC17K0035 P00003,"J CRAIG VENTER INSTITUTE, INC.",KSC,VIRULENCE AND DRUG RESISTANCE OF BURKHOLDERIA SPECIES ISOLATED FROM ISS POTABLE WATER SYSTEMS,APPENDIX B: RESEARCH OPPORTUNITIES FOR POST-DOCTORAL FELLOWSHIPS IN SPACE BIOLOGY TO STUDY THE MICROBIOME OF THE ISS AS A BUILT ENVIRONMENT: USING ISS AS A MICROBIOLOGICAL OBSERVATORY,CHRISTOPHER DUPONT,HOWARD LEVINE,5/8/2019,6/6/2017,9/1/2019,Approved/ Awarded,Distribution
4200689555,80NSSC17K0036 P00004,UNIVERSITY OF COLORADO - BOULDER,MSFC,"CHARACTERIZATION OF BIOFILM FORMATION, GROWTH, AND GENE EXPRESSION ON DIFFERENT MATERIALS AND ENVIRONMENTAL CONDITIONS IN MICROGRAVITY",RESEARCH OPPORTUNITIES IN MATERIALS SCIENCE - MATERIALSLAB OPEN SCIENCE CAMPAIGNS FOR EXPERIMENTS ON THE INTERNATIONAL SPACE STATION,LUIS ZEA,Jan Rogers,3/3/2019,1/3/2017,1/2/2020,Approved/ Awarded,Distribution
4200694109,80NSSC17K0036 P00005,UNIVERSITY OF COLORADO - BOULDER,MSFC,"CHARACTERIZATION OF BIOFILM FORMATION, GROWTH, AND GENE EXPRESSION ON DIFFERENT MATERIALS AND ENVIRONMENTAL CONDITIONS IN MICROGRAVITY",RESEARCH OPPORTUNITIES IN MATERIALS SCIENCE - MATERIALSLAB OPEN SCIENCE CAMPAIGNS FOR EXPERIMENTS ON THE INTERNATIONAL SPACE STATION,LUIS ZEA,Jan Rogers,4/11/2019,1/3/2017,1/2/2021,Approved/ Awarded,Distribution
4200704744,80NSSC17K0036 P00006,UNIVERSITY OF COLORADO - BOULDER,MSFC,"CHARACTERIZATION OF BIOFILM FORMATION, GROWTH, AND GENE EXPRESSION ON DIFFERENT MATERIALS AND ENVIRONMENTAL CONDITIONS IN MICROGRAVITY",RESEARCH OPPORTUNITIES IN MATERIALS SCIENCE - MATERIALSLAB OPEN SCIENCE CAMPAIGNS FOR EXPERIMENTS ON THE INTERNATIONAL SPACE STATION,LUIS ZEA,Jan Rogers,7/22/2019,1/3/2017,1/2/2020,Approved/ Awarded,Distribution
4200720894,80NSSC17K0036 P00007,UNIVERSITY OF COLORADO - BOULDER,MSFC,"CHARACTERIZATION OF BIOFILM FORMATION, GROWTH, AND GENE EXPRESSION ON DIFFERENT MATERIALS AND ENVIRONMENTAL CONDITIONS IN MICROGRAVITY",RESEARCH OPPORTUNITIES IN MATERIALS SCIENCE - MATERIALSLAB OPEN SCIENCE CAMPAIGNS FOR EXPERIMENTS ON THE INTERNATIONAL SPACE STATION,LUIS ZEA,Jan Rogers,12/30/2019,1/3/2017,1/2/2021,Approved/ Awarded,Distribution
4200687896,80NSSC17K0043 P00004,UNIVERSITY OF FLORIDA - GAINSVILLE,JSC,CHARACTERIZATION OF FRAGMENTS RESULTING FROM THE DEBRISAT/DEBRISLV HYPER-VELOCITY IMPACT EXPERIMENT,UNSOLICITED,NORMAN FITZ-COY,Jer Chyi Liou,2/13/2019,7/1/2017,6/30/2022,Approved/ Awarded,Distribution
4200697345,80NSSC17K0043 P00005,UNIVERSITY OF FLORIDA - GAINSVILLE,JSC,CHARACTERIZATION OF FRAGMENTS RESULTING FROM THE DEBRISAT/DEBRISLV HYPER-VELOCITY IMPACT EXPERIMENT,UNSOLICITED,NORMAN FITZ-COY,Jer Chyi Liou,5/8/2019,7/1/2017,6/30/2022,Approved/ Awarded,Distribution
4200711241,80NSSC17K0043 P00006,UNIVERSITY OF FLORIDA - GAINSVILLE,JSC,CHARACTERIZATION OF FRAGMENTS RESULTING FROM THE DEBRISAT/DEBRISLV HYPER-VELOCITY IMPACT EXPERIMENT,UNSOLICITED,NORMAN FITZ-COY,Jer Chyi Liou,9/25/2019,7/1/2017,6/30/2022,Approved/ Awarded,Distribution
4200698626,80NSSC17K0044 P00004,THE AEROSPACE CORPORATION,HQ,LOW-LATITUDE IONOSPHERE/THERMOSPHERE ENHANCEMENTS IN DENSITY (LLITED) CUBESAT MISSION,HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE,Rebecca Bishop,John Moses,5/28/2019,5/22/2017,5/21/2020,Approved/ Awarded,Distribution
4200709831,80NSSC17K0044 P00005,THE AEROSPACE CORPORATION,HQ,LOW-LATITUDE IONOSPHERE/THERMOSPHERE ENHANCEMENTS IN DENSITY (LLITED) CUBESAT MISSION,HELIOPHYSICS TECHNOLOGY AND INSTRUMENT DEVELOPMENT FOR SCIENCE,Rebecca Bishop,Thomas Johnson,9/5/2019,5/22/2017,5/21/2020,Approved/ Awarded,Distribution
(N/A),80NSSC17K0046 P00003,UNIVERSITY OF MARYLAND - COLLEGE PARK,GSFC,"DISTURBANCE, GROWTH, AND RECOVERY OF BOREAL FORESTS SPANNING THE SATELLITE ERA: 3D STRUCTURE, SITE INDEX, AND ECOCYSTEM CARBON FLUX WITH CHANGING CLIMATE",CARBON CYCLE SCIENCE,JOSEPH SEXTON,Christopher Rudasill-neigh,9/6/2019,7/3/2017,10/31/2019,Approved/ Awarded,Distribution
(N/A),80NSSC17K0048 P00002,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,GSFC,HIGH-CADENCE XRT MONITORING OF ULTRALUMINOUS X-RAY SOURCES TO SEARCH FOR ORBITAL PERIODS,SWIFT GUEST INVESTIGATOR - CYCLE 12,DHEERAJ PASHAM,Stephen Cenko,10/4/2019,6/28/2017,6/27/2020,Approved/ Awarded,Distribution
4200707231,80NSSC17K0050 P00004,UNIVERSITY OF WISCONSIN,HQ,"THE STELLAR STRUCTURE OF THE MILKY WAY: MAPPING THE NON-AXISYMMETRIC STRUCTURE OF THE BULGE, DISK, AND BAR(S)",ASTROPHYSICS DATA ANALYSIS,ROBERT BENJAMIN,DOUGLAS HUDGINS,9/21/2019,6/26/2017,6/25/2020,Approved/ Awarded,Distribution
4200709282,80NSSC17K0056 P00002,XS RESEARCH LLC,HQ,DIRECT EVALUATION OF BALLOONING INSTABILITY THEORY FOR SUBSTORM ONSET USING MULTI-SPACECRAFT OBSERVATIONS - GMEPE,HELIOPHYSICS SUPPORTING RESEARCH,XIAOYAN XING,ARIK POSNER,9/4/2019,9/5/2017,9/4/2020,Approved/ Awarded,Distribution
(N/A),80NSSC17K0057 P00002,SPACE TELESCOPE SCIENCE INSTITUTE,HQ,MASS LOSS AT HIGHER METALLICITY: QUANTIFYING THE MASS RETURN FROM EVOLVED STARS IN THE GALACTIC BULGE,ASTROPHYSICS DATA ANALYSIS,Benjamin Sargent,DOUGLAS HUDGINS,6/29/2019,7/24/2017,7/23/2020,Approved/ Awarded,Distribution
(N/A),80NSSC17K0058 P00002,MICHIGAN TECHNOLOGICAL UNIVERSITY,HQ,SNOWFALL IN THE GPM ERA: ASSESSING GPM SNOWFALL AND ICE MICROPHYSICAL RETRIEVALS USING INDEPENDENT SPACEBORNE AND GROUND-BASED OBSERVATIONS,PRECIPITATION MEASUREMENT MISSIONS SCIENCE TEAM,MARK KULIE,Gail Jackson,7/26/2019,7/26/2017,7/25/2020,Approved/ Awarded,Distribution
(N/A),80NSSC17K0059 P00002,University of Arizona,HQ,CLIMATIC CONTROL OF EXPLOSIVE COLCANISM ON MARS,RESEARCH OPPORTUNITIES IN SPACE AND EARTH SCIENCES ? 2014,JEFFREY ANDREWS-HANNA,Delia Santiago-materese,10/24/2019,7/20/2017,7/19/2020,Approved/ Awarded,Distribution
4200701889,80NSSC17K0064 P00003,WORLD METEOROLOGICAL ORGANIZATION ( GROU,HQ,THE GROUP ON EARTH OBSERVATIONS: MAXIMIZING THE VALUE OF EARTH OBSERVATIONS FOR SOCIETAL BENEFIT IN THE FACE OF GLOBAL CHALLENGES,UNSOLICITED,BARBARA RYAN,LAWRENCE FRIEDL,8/5/2019,2/3/2017,2/2/2022,Approved/ Awarded,Distribution
4200695329,80NSSC17K0070 P00003,UNIVERSITY OF ILLINOIS - URBANA?CHAMPAIG,HQ,COMPACT BINARY MERGERS IN GENERAL RELATIVITY,ASTROPHYSICS THEORY,Stuart Shapiro,Evan Scannapieco,4/22/2019,7/1/2017,6/30/2020,Approved/ Awarded,Distribution
4200708335,80NSSC17K0071 P00003,UNIVERSITY OF COLORADO - BOULDER,HQ,CHARACTERIZATION OF THE SPATIO-TEMPORAL VARIABILITY OF SNOW PROPERTIES TO SUPPORT ACTIVE AND PASSIVE MICROWAVE REMOTE SENSING OF SNOW,TERRESTRIAL HYDROLOGY,NOAH MOLOTCH,Jared Entin,8/26/2019,6/26/2017,6/25/2022,Approved/ Awarded,Distribution
4200702612,80NSSC17K0073 P00002,UNIVERSITY CORPORATION FOR ATMOSPHERIC R,HQ,ADVANCING CLOUD MICROPHYSICS FOR SEAMLESS PREDICTION OF WEATHER AND CLIMATE,"MODELING, ANALYSIS, AND PREDICTION",ANDREW GETTELMAN,DAVID CONSIDINE,7/2/2019,6/26/2017,6/25/2021,Approved/ Awarded,Distribution
(N/A),80NSSC17K0075 P00002,UNIVERSITY OF CALIFORNIA - SANTA BARBARA,HQ,IMPROVING MKID PERFORMANCE AT THE UVOIR WAVELENGTHS,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,BENJAMIN MAZIN,HUNG NGUYEN,2/14/2019,8/1/2017,7/31/2021,Approved/ Awarded,Distribution
4200699204,80NSSC17K0075 P00003,UNIVERSITY OF CALIFORNIA - SANTA BARBARA,HQ,IMPROVING MKID PERFORMANCE AT THE UVOIR WAVELENGTHS,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,BENJAMIN MAZIN,HUNG NGUYEN,6/4/2019,8/1/2017,7/31/2021,Approved/ Awarded,Distribution
(N/A),80NSSC17K0076 P00003,UNIVERSITY OF CALIFORNIA - LOS ANGELES,HQ,A HIGH DV MINIATURE ION THRUSTER FOR SMALLSAT PRIMARY PROPULSION,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,RICHARD WIRZ,HUNG NGUYEN,2/6/2019,8/1/2017,7/31/2021,Approved/ Awarded,Distribution
4200699205,80NSSC17K0076 P00004,UNIVERSITY OF CALIFORNIA - LOS ANGELES,HQ,A HIGH DV MINIATURE ION THRUSTER FOR SMALLSAT PRIMARY PROPULSION,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,RICHARD WIRZ,HUNG NGUYEN,6/5/2019,8/1/2017,7/31/2021,Approved/ Awarded,Distribution
(N/A),80NSSC17K0076 P00005,UNIVERSITY OF CALIFORNIA - LOS ANGELES,HQ,A HIGH DV MINIATURE ION THRUSTER FOR SMALLSAT PRIMARY PROPULSION,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,RICHARD WIRZ,HUNG NGUYEN,6/26/2019,8/1/2017,7/31/2021,Approved/ Awarded,Distribution
(N/A),80NSSC17K0077 P00002,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,ENHANCING DOCKING AND MANIPULATION CAPABILITY FOR MICROGRAVITY ROBOTIC FREE FLYERS,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,DAVID MILLER,HUNG NGUYEN,2/4/2019,9/1/2017,8/31/2021,Approved/ Awarded,Distribution
(N/A),80NSSC17K0077 P00003,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,ENHANCING DOCKING AND MANIPULATION CAPABILITY FOR MICROGRAVITY ROBOTIC FREE FLYERS,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,DAVID MILLER,HUNG NGUYEN,2/4/2019,9/1/2017,8/31/2021,Approved/ Awarded,Distribution
4200699206,80NSSC17K0077 P00004,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,ENHANCING DOCKING AND MANIPULATION CAPABILITY FOR MICROGRAVITY ROBOTIC FREE FLYERS,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,DAVID MILLER,HUNG NGUYEN,6/5/2019,9/1/2017,8/31/2021,Approved/ Awarded,Distribution
(N/A),80NSSC17K0077 P00005,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,ENHANCING DOCKING AND MANIPULATION CAPABILITY FOR MICROGRAVITY ROBOTIC FREE FLYERS,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,DAVID MILLER,HUNG NGUYEN,6/19/2019,9/1/2017,8/31/2021,Approved/ Awarded,Distribution
(N/A),80NSSC17K0077 P00006,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,ENHANCING DOCKING AND MANIPULATION CAPABILITY FOR MICROGRAVITY ROBOTIC FREE FLYERS,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,REBECCA MASTERSON,HUNG NGUYEN,6/20/2019,9/1/2017,8/31/2021,Approved/ Awarded,Distribution
(N/A),80NSSC17K0081 P00002,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,2D MATERIALS FOR ENERGY HARVESTING AND SENSING,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,TOMAS PALACIOS,HUNG NGUYEN,2/19/2019,8/1/2017,7/31/2021,Approved/ Awarded,Distribution
4200699207,80NSSC17K0081 P00003,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,2D MATERIALS FOR ENERGY HARVESTING AND SENSING,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,TOMAS PALACIOS,HUNG NGUYEN,6/6/2019,8/1/2017,7/31/2021,Approved/ Awarded,Distribution
(N/A),80NSSC17K0082 P00002,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,HQ,ADDITIVE MANUFACTURING OF LOW WORK FUNCTION OXIDES FOR SPACEBORNE THERMIONIC EMISSION APPLICATIONS,NASA SPACE TECHNOLOGY RESEARCH FELLOWSHIP (NSTRF) - FALL 2017,ANASTASIOS HART,Kurt Sacksteder,2/22/2019,8/1/2017,7/31/2021,Approved/ Awarded,Distribution
